Chrom.1		Chrom.1 (1)		Chrom.1 (2)		Chrom.1 (3)		Chrom.1 (4)		Chrom.1 (5)		
UV		UV		UV		UV		UV		UV		
ml	mAU	ml	mAU	ml	mAU	ml	mAU	ml	mAU	ml	mAU	
11.408	3.399892	11.408	3.296384	11.409	3.081073	11.409	3.002718	11.409	2.542041	11.408	2.430886	
11.41	3.399648	11.41	3.295125	11.41	3.079536	11.41	3.002465	11.41	2.542347	11.41	2.430752	
11.411	3.399745	11.411	3.292077	11.411	3.078522	11.411	3.003185	11.411	2.542552	11.411	2.430241	
11.412	3.398065	11.412	3.289383	11.413	3.07742	11.412	3.00258	11.412	2.543409	11.412	2.429533	
11.414	3.39587	11.414	3.286008	11.414	3.07621	11.414	3.002232	11.414	2.543822	11.414	2.430235	
11.415	3.394671	11.415	3.283223	11.415	3.075303	11.415	3.001322	11.415	2.542773	11.415	2.429947	
11.416	3.394293	11.416	3.281549	11.417	3.074059	11.416	2.99995	11.416	2.541891	11.416	2.429302	
11.418	3.393311	11.418	3.280268	11.418	3.072914	11.418	2.99916	11.418	2.540702	11.418	2.429392	
11.419	3.392877	11.419	3.279137	11.419	3.071756	11.419	2.998911	11.419	2.541152	11.419	2.429929	
11.42	3.392338	11.42	3.277291	11.42	3.070954	11.42	2.998573	11.42	2.540824	11.42	2.430151	
11.422	3.391839	11.422	3.274954	11.422	3.070146	11.422	2.997455	11.422	2.541111	11.422	2.430032	
11.423	3.391093	11.423	3.273019	11.423	3.068398	11.423	2.996063	11.423	2.541676	11.423	2.430357	
11.424	3.39063	11.424	3.271004	11.424	3.06777	11.424	2.994753	11.424	2.541889	11.424	2.43011	
11.426	3.3893	11.426	3.268577	11.426	3.066905	11.426	2.994209	11.426	2.541849	11.426	2.430257	
11.427	3.387658	11.427	3.26629	11.427	3.06616	11.427	2.993321	11.427	2.541548	11.427	2.430355	
11.428	3.386201	11.428	3.264506	11.428	3.065121	11.428	2.99193	11.428	2.541302	11.428	2.430056	
11.43	3.385022	11.43	3.26231	11.43	3.063923	11.43	2.99187	11.43	2.539828	11.43	2.429915	
11.431	3.383688	11.431	3.260617	11.431	3.063008	11.431	2.990671	11.431	2.539348	11.431	2.429996	
11.432	3.381961	11.432	3.259203	11.432	3.061495	11.432	2.989476	11.432	2.539329	11.432	2.430035	
11.434	3.379489	11.434	3.256611	11.434	3.059878	11.434	2.988476	11.434	2.539253	11.434	2.429995	
11.435	3.377389	11.435	3.253995	11.435	3.058216	11.435	2.98824	11.435	2.538873	11.435	2.429371	
11.436	3.376578	11.436	3.252105	11.436	3.056684	11.436	2.988187	11.436	2.538298	11.436	2.428782	
11.438	3.375413	11.438	3.250066	11.438	3.055323	11.438	2.987583	11.438	2.538399	11.438	2.429049	
11.439	3.373972	11.439	3.247974	11.439	3.054107	11.439	2.98701	11.439	2.539084	11.439	2.429808	
11.44	3.372467	11.44	3.245558	11.44	3.052995	11.44	2.986351	11.44	2.538573	11.44	2.430053	
11.442	3.370694	11.442	3.242429	11.442	3.051713	11.442	2.986356	11.442	2.538764	11.442	2.430109	
11.443	3.368359	11.443	3.239977	11.443	3.050046	11.443	2.985995	11.443	2.537715	11.443	2.430262	
11.444	3.367417	11.444	3.23781	11.444	3.048897	11.444	2.985798	11.444	2.536813	11.444	2.430282	
11.446	3.366259	11.446	3.236089	11.446	3.048186	11.446	2.9857	11.446	2.537315	11.446	2.429934	
11.447	3.365305	11.447	3.234527	11.447	3.046617	11.447	2.985499	11.447	2.536804	11.447	2.429175	
11.448	3.364093	11.448	3.233395	11.448	3.045313	11.448	2.984968	11.448	2.535063	11.448	2.428707	
11.45	3.362309	11.45	3.231352	11.45	3.044337	11.45	2.984695	11.45	2.534101	11.45	2.429096	
11.451	3.361657	11.451	3.229121	11.451	3.04414	11.451	2.98406	11.451	2.534023	11.451	2.430168	
11.452	3.360528	11.452	3.227289	11.452	3.044091	11.452	2.983857	11.452	2.533949	11.452	2.430082	
11.454	3.358657	11.454	3.225734	11.454	3.043267	11.454	2.983585	11.454	2.533288	11.454	2.429943	
11.455	3.357025	11.455	3.223519	11.455	3.041638	11.455	2.983376	11.455	2.532972	11.455	2.430104	
11.456	3.355871	11.456	3.220986	11.456	3.039815	11.456	2.983278	11.456	2.532694	11.456	2.430301	
11.458	3.354472	11.458	3.218619	11.458	3.038445	11.458	2.982155	11.458	2.532873	11.458	2.430491	
11.459	3.352434	11.459	3.21686	11.459	3.037302	11.459	2.980502	11.459	2.532658	11.459	2.430714	
11.46	3.35028	11.46	3.213968	11.46	3.036364	11.46	2.979579	11.46	2.532127	11.46	2.431193	
11.462	3.34841	11.461	3.211251	11.462	3.035126	11.462	2.979992	11.462	2.531514	11.462	2.430333	
11.463	3.346457	11.463	3.208837	11.463	3.033644	11.463	2.980194	11.463	2.530484	11.463	2.42938	
11.464	3.34434	11.464	3.207287	11.464	3.031979	11.464	2.979986	11.464	2.529667	11.464	2.428552	
11.466	3.342323	11.465	3.2051	11.466	3.03119	11.466	2.980572	11.466	2.529452	11.466	2.427791	
11.467	3.34075	11.467	3.202337	11.467	3.030004	11.467	2.980428	11.467	2.529194	11.467	2.42741	
11.468	3.338972	11.468	3.199773	11.468	3.028937	11.468	2.979593	11.468	2.528047	11.468	2.427406	
11.47	3.336821	11.469	3.197989	11.47	3.028444	11.47	2.978877	11.47	2.52696	11.47	2.426827	
11.471	3.335478	11.471	3.196026	11.471	3.027272	11.471	2.97801	11.471	2.526687	11.471	2.42694	
11.472	3.333973	11.472	3.194103	11.472	3.025819	11.472	2.977697	11.472	2.525789	11.472	2.427162	
11.474	3.332092	11.473	3.192628	11.474	3.023552	11.474	2.976565	11.474	2.525946	11.474	2.427967	
11.475	3.330371	11.475	3.190757	11.475	3.022484	11.475	2.976234	11.475	2.525454	11.475	2.428617	
11.476	3.328278	11.476	3.188779	11.476	3.021426	11.476	2.975147	11.476	2.524205	11.476	2.42781	
11.478	3.325876	11.477	3.18769	11.478	3.019966	11.478	2.973988	11.478	2.523272	11.478	2.427353	
11.479	3.324835	11.479	3.186934	11.479	3.018427	11.479	2.973248	11.479	2.522287	11.479	2.42744	
11.48	3.323595	11.48	3.186099	11.48	3.017447	11.48	2.972751	11.48	2.521144	11.48	2.426602	
11.482	3.321848	11.481	3.184747	11.482	3.01677	11.482	2.971929	11.482	2.521414	11.482	2.426628	
11.483	3.319446	11.483	3.182658	11.483	3.015821	11.483	2.971053	11.483	2.521538	11.483	2.427084	
11.484	3.316121	11.484	3.180144	11.484	3.014495	11.484	2.970045	11.484	2.521722	11.484	2.426729	
11.486	3.313474	11.485	3.177496	11.486	3.013352	11.486	2.96892	11.486	2.520684	11.486	2.425995	
11.487	3.310683	11.487	3.175134	11.487	3.011664	11.487	2.968078	11.487	2.52032	11.487	2.425843	
11.488	3.307813	11.488	3.173023	11.488	3.009552	11.488	2.967548	11.488	2.520097	11.488	2.425797	
11.49	3.305674	11.489	3.170682	11.49	3.008512	11.49	2.967046	11.49	2.519247	11.49	2.425859	
11.491	3.303218	11.491	3.168401	11.491	3.007252	11.491	2.966549	11.491	2.518725	11.491	2.426682	
11.492	3.301539	11.492	3.166485	11.492	3.005105	11.492	2.965111	11.492	2.518248	11.492	2.426529	
11.494	3.300523	11.493	3.164301	11.494	3.003428	11.494	2.964182	11.494	2.517231	11.494	2.425705	
11.495	3.298801	11.495	3.162158	11.495	3.00243	11.495	2.96314	11.495	2.516794	11.495	2.425815	
11.496	3.296457	11.496	3.160239	11.496	3.000779	11.496	2.961985	11.496	2.51722	11.496	2.425451	
11.498	3.29399	11.497	3.157773	11.498	2.998934	11.498	2.961432	11.498	2.517211	11.498	2.425087	
11.499	3.292039	11.499	3.154786	11.499	2.997318	11.499	2.960853	11.499	2.516965	11.499	2.425472	
11.5	3.290691	11.5	3.152355	11.5	2.995803	11.5	2.960067	11.5	2.51658	11.5	2.425899	
11.502	3.289275	11.501	3.150761	11.502	2.994009	11.502	2.958861	11.502	2.515343	11.502	2.42629	
11.503	3.286682	11.503	3.148052	11.503	2.992113	11.503	2.957752	11.503	2.514785	11.503	2.425861	
11.504	3.283451	11.504	3.145093	11.504	2.991015	11.504	2.9572	11.504	2.514647	11.504	2.425814	
11.506	3.281183	11.505	3.14249	11.506	2.990208	11.506	2.956274	11.506	2.513801	11.506	2.425791	
11.507	3.279586	11.507	3.14006	11.507	2.989689	11.507	2.954893	11.507	2.513129	11.507	2.425202	
11.508	3.277868	11.508	3.138643	11.508	2.98894	11.508	2.953613	11.508	2.512798	11.508	2.424447	
11.509	3.276224	11.509	3.136626	11.51	2.987614	11.51	2.952772	11.51	2.512291	11.51	2.423642	
11.511	3.274678	11.511	3.133788	11.511	2.986065	11.511	2.952257	11.511	2.511628	11.511	2.42313	
11.512	3.272529	11.512	3.130705	11.512	2.984257	11.512	2.951505	11.512	2.510573	11.512	2.422937	
11.513	3.270624	11.513	3.127649	11.514	2.982913	11.514	2.950532	11.514	2.510284	11.514	2.422983	
11.515	3.268846	11.515	3.124674	11.515	2.981145	11.515	2.949688	11.515	2.510671	11.515	2.422487	
11.516	3.267267	11.516	3.121989	11.516	2.978708	11.516	2.947973	11.516	2.510121	11.516	2.422203	
11.517	3.26531	11.517	3.119541	11.518	2.976366	11.518	2.946729	11.518	2.509621	11.518	2.421383	
11.519	3.262781	11.519	3.117261	11.519	2.973528	11.519	2.945716	11.519	2.509294	11.519	2.4208	
11.52	3.260855	11.52	3.114932	11.52	2.970842	11.52	2.944818	11.52	2.508258	11.52	2.420153	
11.521	3.259029	11.521	3.112705	11.522	2.968902	11.522	2.943756	11.522	2.50675	11.522	2.419286	
11.523	3.257078	11.523	3.110657	11.523	2.967133	11.523	2.941867	11.523	2.506055	11.523	2.418957	
11.524	3.255157	11.524	3.108362	11.524	2.96515	11.524	2.940718	11.524	2.505423	11.524	2.418405	
11.525	3.253109	11.525	3.106079	11.526	2.962777	11.526	2.939934	11.526	2.504129	11.525	2.417721	
11.527	3.250992	11.527	3.104144	11.527	2.960787	11.527	2.938042	11.527	2.502973	11.527	2.416551	
11.528	3.249436	11.528	3.102274	11.528	2.959303	11.528	2.936307	11.528	2.502131	11.528	2.416037	
11.529	3.247847	11.529	3.100132	11.53	2.957526	11.53	2.934913	11.53	2.500909	11.529	2.415883	
11.531	3.245435	11.531	3.097387	11.531	2.955892	11.531	2.933012	11.531	2.499947	11.531	2.415029	
11.532	3.243349	11.532	3.094686	11.532	2.953919	11.532	2.930729	11.532	2.499311	11.532	2.414902	
11.533	3.241467	11.533	3.092999	11.534	2.9521	11.534	2.928781	11.534	2.498671	11.533	2.41465	
11.535	3.239392	11.535	3.090786	11.535	2.950821	11.535	2.928104	11.535	2.497973	11.535	2.41377	
11.536	3.23732	11.536	3.087784	11.536	2.949235	11.536	2.927451	11.536	2.497509	11.536	2.413144	
11.537	3.234545	11.537	3.085142	11.538	2.947237	11.538	2.926584	11.538	2.496726	11.537	2.412601	
11.539	3.231304	11.539	3.082868	11.539	2.945583	11.539	2.925902	11.539	2.495894	11.539	2.412063	
11.54	3.228322	11.54	3.080248	11.54	2.944456	11.54	2.925726	11.54	2.494825	11.54	2.411726	
11.541	3.226363	11.541	3.077523	11.542	2.943211	11.542	2.925001	11.542	2.494172	11.541	2.410729	
11.543	3.224785	11.543	3.074522	11.543	2.941751	11.543	2.923532	11.543	2.494088	11.543	2.410305	
11.544	3.222752	11.544	3.071286	11.544	2.940233	11.544	2.921771	11.544	2.493247	11.544	2.410718	
11.545	3.219953	11.545	3.068057	11.546	2.938441	11.546	2.919995	11.546	2.492465	11.545	2.410751	
11.547	3.217479	11.547	3.064381	11.547	2.936049	11.547	2.918525	11.547	2.492208	11.547	2.410548	
11.548	3.21549	11.548	3.061239	11.548	2.933904	11.548	2.917182	11.548	2.491444	11.548	2.410152	
11.549	3.213068	11.549	3.058225	11.55	2.93204	11.55	2.91589	11.55	2.491012	11.549	2.409945	
11.551	3.211066	11.551	3.054883	11.551	2.929795	11.551	2.915022	11.551	2.490566	11.551	2.409924	
11.552	3.208925	11.552	3.051999	11.552	2.927377	11.552	2.914012	11.552	2.49071	11.552	2.410008	
11.553	3.207057	11.553	3.048932	11.554	2.9254	11.554	2.913157	11.553	2.490205	11.553	2.409458	
11.555	3.205365	11.555	3.045854	11.555	2.923685	11.555	2.912382	11.555	2.489165	11.555	2.40929	
11.556	3.202698	11.556	3.04323	11.556	2.92136	11.556	2.910914	11.556	2.488652	11.556	2.409154	
11.557	3.200265	11.557	3.040327	11.558	2.919284	11.557	2.909902	11.557	2.488391	11.557	2.40894	
11.559	3.197538	11.559	3.037224	11.559	2.9175	11.559	2.909171	11.559	2.487758	11.559	2.409239	
11.56	3.194219	11.56	3.034677	11.56	2.915392	11.56	2.908104	11.56	2.487344	11.56	2.409353	
11.561	3.191262	11.561	3.032169	11.561	2.913323	11.561	2.906896	11.561	2.487077	11.561	2.408769	
11.563	3.188832	11.563	3.029212	11.563	2.911468	11.563	2.906064	11.563	2.486085	11.563	2.40923	
11.564	3.18701	11.564	3.02634	11.564	2.909579	11.564	2.904835	11.564	2.4849	11.564	2.410023	
11.565	3.184528	11.565	3.023623	11.565	2.907587	11.565	2.90363	11.565	2.483851	11.565	2.409325	
11.567	3.18169	11.567	3.021046	11.567	2.905585	11.567	2.902877	11.567	2.483105	11.567	2.40832	
11.568	3.179157	11.568	3.017951	11.568	2.904152	11.568	2.901847	11.568	2.482983	11.568	2.408217	
11.569	3.176811	11.569	3.014819	11.569	2.902531	11.569	2.900161	11.569	2.483198	11.569	2.408487	
11.571	3.174585	11.571	3.012282	11.571	2.899909	11.571	2.898538	11.571	2.48212	11.571	2.40815	
11.572	3.171786	11.572	3.009742	11.572	2.89725	11.572	2.89768	11.572	2.481016	11.572	2.407459	
11.573	3.168841	11.573	3.006805	11.573	2.894821	11.573	2.897166	11.573	2.480638	11.573	2.40762	
11.575	3.165589	11.575	3.00379	11.575	2.892537	11.575	2.895812	11.575	2.480232	11.575	2.407761	
11.576	3.161906	11.576	3.00106	11.576	2.890281	11.576	2.894252	11.576	2.479599	11.576	2.407244	
11.577	3.158498	11.577	2.998555	11.577	2.887956	11.577	2.892939	11.577	2.478993	11.577	2.406895	
11.579	3.155497	11.579	2.996542	11.579	2.885506	11.579	2.891792	11.579	2.478326	11.579	2.40678	
11.58	3.152644	11.58	2.994077	11.58	2.883117	11.58	2.890337	11.58	2.477252	11.58	2.406392	
11.581	3.149594	11.581	2.991443	11.581	2.88103	11.581	2.888448	11.581	2.476378	11.581	2.405994	
11.583	3.146459	11.583	2.988905	11.583	2.879545	11.583	2.887298	11.583	2.476047	11.583	2.405541	
11.584	3.14327	11.584	2.986515	11.584	2.878273	11.584	2.88619	11.584	2.474816	11.584	2.405119	
11.585	3.140203	11.585	2.983199	11.585	2.876721	11.585	2.88477	11.585	2.472676	11.585	2.40468	
11.587	3.137311	11.587	2.979784	11.587	2.874869	11.587	2.883207	11.587	2.471829	11.587	2.403983	
11.588	3.134787	11.588	2.976436	11.588	2.872828	11.588	2.881742	11.588	2.471515	11.588	2.403423	
11.589	3.132273	11.589	2.973648	11.589	2.871167	11.589	2.880262	11.589	2.470736	11.589	2.402482	
11.591	3.128952	11.591	2.970784	11.591	2.869543	11.591	2.878848	11.591	2.470244	11.591	2.40213	
11.592	3.126209	11.592	2.967856	11.592	2.868001	11.592	2.877874	11.592	2.470268	11.592	2.402181	
11.593	3.123887	11.593	2.964654	11.593	2.866131	11.593	2.876976	11.593	2.469992	11.593	2.402447	
11.595	3.120528	11.595	2.961303	11.595	2.863126	11.595	2.875505	11.595	2.469055	11.595	2.402445	
11.596	3.116704	11.596	2.95778	11.596	2.86112	11.596	2.873726	11.596	2.468365	11.596	2.402004	
11.597	3.113622	11.597	2.954546	11.597	2.859203	11.597	2.872853	11.597	2.468046	11.597	2.401937	
11.599	3.110409	11.599	2.951702	11.599	2.856809	11.599	2.872423	11.599	2.467302	11.599	2.401818	
11.6	3.106987	11.6	2.948514	11.6	2.854585	11.6	2.871416	11.6	2.466141	11.6	2.401675	
11.601	3.104459	11.601	2.944969	11.601	2.852179	11.601	2.869832	11.601	2.465642	11.601	2.401592	
11.603	3.102117	11.603	2.94232	11.603	2.850235	11.603	2.868494	11.603	2.464744	11.603	2.401423	
11.604	3.099098	11.604	2.93939	11.604	2.848303	11.604	2.867405	11.604	2.463602	11.604	2.401229	
11.605	3.095977	11.605	2.93611	11.605	2.846053	11.605	2.866007	11.605	2.46281	11.605	2.400428	
11.607	3.093311	11.606	2.93334	11.607	2.843906	11.607	2.864383	11.607	2.461716	11.607	2.399396	
11.608	3.090271	11.608	2.930763	11.608	2.84172	11.608	2.862605	11.608	2.460469	11.608	2.39926	
11.609	3.086919	11.609	2.927927	11.609	2.839053	11.609	2.861464	11.609	2.459208	11.609	2.399623	
11.611	3.083529	11.61	2.925002	11.611	2.836852	11.611	2.860725	11.611	2.458387	11.611	2.399008	
11.612	3.080398	11.612	2.922293	11.612	2.834644	11.612	2.859613	11.612	2.458148	11.612	2.398149	
11.613	3.077584	11.613	2.919399	11.613	2.832904	11.613	2.858526	11.613	2.457841	11.613	2.397887	
11.615	3.074715	11.614	2.916585	11.615	2.831199	11.615	2.857298	11.615	2.456854	11.615	2.397203	
11.616	3.071908	11.616	2.914176	11.616	2.828995	11.616	2.856341	11.616	2.456081	11.616	2.396787	
11.617	3.068982	11.617	2.911954	11.617	2.827404	11.617	2.855244	11.617	2.455087	11.617	2.396472	
11.619	3.066299	11.618	2.910087	11.619	2.82526	11.619	2.854039	11.619	2.453625	11.619	2.395687	
11.62	3.064006	11.62	2.907628	11.62	2.823233	11.62	2.852874	11.62	2.452268	11.62	2.395422	
11.621	3.061197	11.621	2.904965	11.621	2.821298	11.621	2.851085	11.621	2.451704	11.621	2.3951	
11.623	3.057791	11.622	2.901878	11.623	2.819406	11.623	2.849566	11.623	2.45045	11.623	2.394129	
11.624	3.054721	11.624	2.898635	11.624	2.817873	11.624	2.847839	11.624	2.449682	11.624	2.392871	
11.625	3.051751	11.625	2.895755	11.625	2.816055	11.625	2.846319	11.625	2.448525	11.625	2.391801	
11.627	3.049234	11.626	2.89246	11.627	2.813799	11.627	2.845275	11.627	2.447811	11.627	2.391259	
11.628	3.046384	11.628	2.888408	11.628	2.811787	11.628	2.844241	11.628	2.446771	11.628	2.391143	
11.629	3.043665	11.629	2.885436	11.629	2.810442	11.629	2.843008	11.629	2.445792	11.629	2.390397	
11.631	3.039997	11.63	2.882904	11.631	2.808695	11.631	2.84156	11.631	2.445086	11.631	2.388803	
11.632	3.037434	11.632	2.880291	11.632	2.806703	11.632	2.840233	11.632	2.444329	11.632	2.38776	
11.633	3.035418	11.633	2.877886	11.633	2.804788	11.633	2.838423	11.633	2.443868	11.633	2.387451	
11.635	3.032227	11.634	2.874548	11.635	2.802307	11.635	2.836598	11.635	2.443564	11.635	2.38667	
11.636	3.029699	11.636	2.872433	11.636	2.800374	11.636	2.835523	11.636	2.442558	11.636	2.384883	
11.637	3.027158	11.637	2.869216	11.637	2.798453	11.637	2.834248	11.637	2.441381	11.637	2.384762	
11.639	3.024266	11.638	2.865602	11.639	2.79587	11.639	2.832474	11.639	2.44068	11.639	2.384937	
11.64	3.020824	11.64	2.862337	11.64	2.793632	11.64	2.830354	11.64	2.439242	11.64	2.384352	
11.641	3.018028	11.641	2.859378	11.641	2.791675	11.641	2.82916	11.641	2.437634	11.641	2.383844	
11.643	3.015843	11.642	2.855346	11.643	2.789823	11.643	2.828112	11.643	2.436881	11.643	2.383659	
11.644	3.013256	11.644	2.852435	11.644	2.788879	11.644	2.826544	11.644	2.436737	11.644	2.383564	
11.645	3.010033	11.645	2.84897	11.645	2.786995	11.645	2.824983	11.645	2.436482	11.645	2.383119	
11.647	3.006951	11.646	2.845939	11.647	2.78542	11.647	2.823466	11.647	2.436055	11.647	2.381868	
11.648	3.002921	11.648	2.843122	11.648	2.782773	11.648	2.822059	11.648	2.434942	11.648	2.381681	
11.649	2.999642	11.649	2.840461	11.649	2.780433	11.649	2.82079	11.649	2.433441	11.649	2.381571	
11.65	2.997576	11.65	2.836934	11.651	2.778201	11.651	2.819747	11.651	2.432544	11.651	2.38055	
11.652	2.995087	11.652	2.833897	11.652	2.776492	11.652	2.818371	11.652	2.432681	11.652	2.379263	
11.653	2.992413	11.653	2.830852	11.653	2.775458	11.653	2.81694	11.653	2.432438	11.653	2.378971	
11.654	2.989678	11.654	2.828099	11.655	2.773851	11.655	2.815762	11.655	2.431714	11.655	2.378539	
11.656	2.985999	11.656	2.824917	11.656	2.771406	11.656	2.814443	11.656	2.431126	11.656	2.377681	
11.657	2.982408	11.657	2.821751	11.657	2.769415	11.657	2.813459	11.657	2.4297	11.657	2.377134	
11.658	2.978849	11.658	2.818754	11.659	2.767691	11.659	2.811452	11.659	2.428241	11.659	2.375887	
11.66	2.97585	11.66	2.81553	11.66	2.766109	11.66	2.810346	11.66	2.427262	11.66	2.374986	
11.661	2.972872	11.661	2.813104	11.661	2.764855	11.661	2.809743	11.661	2.426397	11.661	2.374414	
11.662	2.970284	11.662	2.810634	11.663	2.762982	11.663	2.808761	11.663	2.425742	11.663	2.37379	
11.664	2.967968	11.664	2.807945	11.664	2.760332	11.664	2.807095	11.664	2.424851	11.664	2.373348	
11.665	2.965948	11.665	2.805266	11.665	2.75788	11.665	2.805718	11.665	2.42333	11.665	2.372612	
11.666	2.963685	11.666	2.802493	11.667	2.755381	11.667	2.804446	11.667	2.422313	11.666	2.371508	
11.668	2.961149	11.668	2.799526	11.668	2.753359	11.668	2.80409	11.668	2.421637	11.668	2.370574	
11.669	2.958265	11.669	2.795903	11.669	2.750595	11.669	2.802453	11.669	2.421035	11.669	2.369278	
11.67	2.955441	11.67	2.792909	11.671	2.748043	11.671	2.801045	11.671	2.421552	11.67	2.368196	
11.672	2.952826	11.672	2.789907	11.672	2.746119	11.672	2.799884	11.672	2.421134	11.672	2.367274	
11.673	2.950933	11.673	2.786365	11.673	2.743997	11.673	2.798944	11.673	2.420314	11.673	2.366977	
11.674	2.949079	11.674	2.782813	11.675	2.741841	11.675	2.797953	11.675	2.419412	11.674	2.366165	
11.676	2.946715	11.676	2.779749	11.676	2.739717	11.676	2.796682	11.676	2.419193	11.676	2.365044	
11.677	2.944007	11.677	2.776683	11.677	2.737767	11.677	2.795619	11.677	2.418519	11.677	2.362923	
11.678	2.941427	11.678	2.773734	11.679	2.736251	11.679	2.794291	11.679	2.417052	11.678	2.361873	
11.68	2.938784	11.68	2.771052	11.68	2.734642	11.68	2.793371	11.68	2.414988	11.68	2.36096	
11.681	2.935926	11.681	2.768265	11.681	2.732752	11.681	2.791963	11.681	2.413637	11.681	2.360334	
11.682	2.932571	11.682	2.765314	11.683	2.730784	11.683	2.790936	11.683	2.412283	11.682	2.360616	
11.684	2.930252	11.684	2.76285	11.684	2.729287	11.684	2.789526	11.684	2.411144	11.684	2.359303	
11.685	2.92856	11.685	2.759936	11.685	2.728077	11.685	2.788291	11.685	2.410314	11.685	2.358109	
11.686	2.925233	11.686	2.757003	11.687	2.726393	11.687	2.786886	11.687	2.409334	11.686	2.35653	
11.688	2.922198	11.688	2.754868	11.688	2.724477	11.688	2.785958	11.688	2.408545	11.688	2.355098	
11.689	2.920104	11.689	2.752274	11.689	2.722556	11.689	2.784954	11.689	2.407732	11.689	2.354752	
11.69	2.917375	11.69	2.74982	11.691	2.720052	11.691	2.783866	11.691	2.406027	11.69	2.354468	
11.692	2.914557	11.692	2.74771	11.692	2.717991	11.692	2.78219	11.692	2.40463	11.692	2.354007	
